x0,x1,weight
8.87491503783483,41.05707680625997,1.0
9.414788636138791,43.19422224358788,1.0
10.992991466192665,44.24025312326831,1.0
9.37537396805699,42.735570523908564,1.0
8.714147820397852,41.617855337304924,1.0
8.05643059483993,44.98864866971569,1.0
9.25304860371329,42.59979897287271,1.0
8.509905425415017,43.81536363031581,1.0
8.148802937906993,42.82513299426993,1.0
8.867234224271268,43.42477577234316,1.0
9.25189564789607,41.85724109036149,1.0
9.734518557126288,43.46620514501432,1.0
9.82921800784811,43.34034517222368,1.0
9.128378691783979,42.67513210849676,1.0
9.090240337688993,42.67832011294336,1.0
8.94955450342049,41.31159067215222,1.0
9.940126927718696,42.63609233827564,1.0
8.132502438498898,43.500655530009674,1.0
8.8554024210817,43.08981867028004,1.0
10.491791347642481,43.16685618524131,1.0
10.902101470008244,41.803047454130244,1.0
10.165042426642492,42.35306318354359,1.0
8.891903636283061,42.45902360971949,1.0
9.451148253337571,43.09403861671365,1.0
8.597550944681586,43.93869976143809,1.0
10.228363225195404,41.501629588206676,1.0
11.250952979260543,44.933762450514486,1.0
10.941480356624595,42.85794843867155,1.0
8.6919481639544,44.092325001415034,1.0
9.359523838491764,44.26031834486633,1.0
9.970975763541803,44.01451231096761,1.0
10.119067182639345,43.74444644267585,1.0
9.773200806185764,44.82374376838973,1.0
9.889612878168563,43.4398626379286,1.0
11.645851482521199,41.69011421334145,1.0
8.49221578697921,44.00726998264191,1.0
8.589577380350784,44.98149446013319,1.0
9.349081804705197,42.29041846304314,1.0
11.685642811945328,44.51838806591832,1.0
11.630259745891513,43.943917932759284,1.0
8.901475100410241,44.94793822758293,1.0
9.494697414513563,43.8403296702803,1.0
10.709952753238692,42.88286318139306,1.0
10.376780155811023,43.96007994605043,1.0
10.139126316620573,41.93847248389971,1.0
10.060938959670999,44.36425917117093,1.0
9.068132925733577,42.88823873415623,1.0
9.327547233743307,44.88713700296324,1.0
10.43499554247738,43.44533511072501,1.0
8.992784711019628,43.577122465775716,1.0
9.088368124807568,43.06970383275825,1.0
9.126854707086062,43.7143065694304,1.0
10.339291602079884,42.82957451890591,1.0
10.158707498126589,41.94481176575339,1.0
8.271443192759339,43.47726497574844,1.0
9.929374280837472,43.672904711376006,1.0
12.145845560328885,43.98235276147432,1.0
8.849878560020786,44.154889562579754,1.0
8.446793374953423,42.57628866966919,1.0
9.694459180140312,44.75121599613327,1.0
9.017945963416503,42.21143473582489,1.0
9.66424826103951,42.37439498812179,1.0
